login_hour,after_hours_flag,session_duration_mins,usb_events_count,files_accessed_count,email_count,unique_domains_visited,email_ext_recipient_count
8,0,547.5150456098713,2,2,9,34,8
7,0,554.0,2,0,1,6,1
8,0,715.255572602792,4,3,9,31,2
21,1,159.3593196742544,3,4,12,36,7
7,0,542.8401772066402,1,3,0,13,0
21,1,318.7606028549127,8,11,10,26,1
8,0,551.1172787021363,3,2,15,52,5
8,0,584.5062194166626,1,2,9,39,3
12,0,337.9112488755864,0,0,1,9,0
8,0,655.8909092203015,2,0,11,44,9
7,0,539.5183586458031,1,0,1,12,0
7,0,555.0,1,0,1,12,1
7,0,610.2144836554106,3,0,10,24,4
14,0,397.2191496883855,2,1,9,38,4
11,0,300.0312966856248,1,0,1,6,0
9,1,448.5037245715041,0,0,9,30,7
9,0,535.5626263626231,2,1,1,14,0
8,0,597.7755716741864,1,2,9,44,4
12,0,250.54593182331143,0,0,9,24,1
7,0,673.421255109751,6,9,12,19,3
8,0,621.0826815833788,1,3,11,32,1
7,0,557.0,2,3,1,9,0
1,1,829.806165513135,1,0,14,42,5
0,1,864.5655626989565,7,11,9,29,1
8,0,549.9040921992505,2,5,1,12,0
13,0,243.219613755003,1,4,8,33,4
7,0,534.0,2,0,1,8,1
7,0,621.8973795535661,2,0,9,43,15
9,0,538.7384142418401,3,3,1,8,0
8,0,474.68506860560086,3,5,3,18,0
9,0,535.840451392362,5,3,1,7,0
9,0,536.314284059121,3,0,2,11,1
8,0,658.1668838328095,2,4,9,34,6
8,0,547.1455263410752,2,1,1,15,0
14,0,346.443462273869,4,4,9,40,1
7,0,598.5754393653625,2,2,10,32,1
8,0,657.8572720805822,2,2,9,50,2
5,1,195.1355838370322,6,10,10,43,1
20,0,157.9613694554442,1,3,12,33,6
7,0,623.9654583888447,3,3,11,23,2
7,0,565.5333504849688,5,5,1,8,0
7,0,616.9183692774027,1,1,9,38,12
7,0,536.8609198281065,3,3,10,38,9
9,0,470.69984272879816,4,5,3,15,1
8,0,539.8853884691796,1,0,14,42,6
5,1,231.63424007701175,2,4,12,42,13
9,0,536.1786235323253,1,0,1,15,0
13,0,251.59595409495654,1,4,8,38,7
9,0,470.7093488269408,2,1,3,13,1
6,0,230.6044901951511,2,2,13,45,10
8,0,709.8542835817819,3,4,9,32,4
9,0,551.3218759687898,0,1,9,35,2
9,0,537.9816787880897,4,4,1,7,0
7,0,548.0,2,1,1,8,3
8,0,492.6269287063172,0,0,3,19,5
8,0,591.5509717202303,2,0,9,18,10
7,0,557.5564781374597,6,6,1,7,0
12,0,216.5723827361819,4,2,1,9,3
7,0,609.9230689947519,0,0,11,45,12
8,0,539.1799695631775,1,1,15,53,16
8,0,549.894147372521,6,3,1,9,0
7,0,540.9252556646379,1,0,1,8,0
8,0,606.2020125210663,1,4,11,27,14
8,0,495.3494979646318,2,1,3,25,3
8,0,468.6039838527345,3,2,3,14,3
8,0,529.4006126510398,2,0,15,49,2
9,0,552.2212783573235,7,6,1,5,0
8,0,533.6682848793711,2,2,9,38,2
8,0,717.5683506179462,4,5,8,25,6
8,0,490.69881570509114,2,4,3,16,1
7,0,674.7687375108153,0,0,9,18,3
7,0,670.7129635358449,0,0,0,7,0
7,0,550.7595673422163,2,4,1,9,0
7,0,543.4627483178051,1,3,0,13,0
8,0,530.9750898699499,1,1,14,58,6
9,0,537.0459665437893,3,0,3,12,2
8,0,525.9872379432278,6,10,15,50,7
7,0,552.0022699280851,8,3,10,39,9
7,0,601.587880505207,5,5,1,9,0
2,0,498.25745031482666,2,0,11,34,8
8,0,539.0,3,1,15,52,15
9,0,722.3574950131053,0,0,7,23,3
7,0,542.2210731110996,1,2,1,11,1
8,0,530.3589370735265,6,11,15,54,6
8,0,700.6525690236525,2,3,9,35,12
8,0,740.9731182501631,3,0,9,38,6
9,0,465.1126386506684,0,0,3,16,4
7,0,565.8842239089205,2,0,1,12,0
8,0,539.7466698807027,1,1,1,6,0
9,1,742.8098711576465,10,21,9,45,10
8,0,559.8433113030554,5,4,9,33,2
7,0,536.0,6,3,14,49,14
6,0,493.1473061435432,0,0,13,33,5
7,0,561.8160912326545,4,4,11,30,10
7,0,545.4336924246172,1,5,10,52,2
7,0,527.6231708525754,1,2,1,13,0
7,0,545.4298461957076,2,0,1,8,0
9,0,536.7154563429998,6,3,1,7,0
7,0,535.5339305385044,2,3,1,9,2
8,0,532.6248098592037,1,1,15,61,5
8,0,537.8417176045799,3,0,15,47,5
8,0,541.6334029260844,2,1,2,17,1
8,0,538.3321807500248,1,2,15,55,16
9,0,477.1807985200577,1,1,3,15,2
8,0,535.0578185744071,0,0,15,52,4
7,0,524.6798338457922,6,5,1,8,2
8,0,594.2603442899832,2,3,1,12,0
7,0,477.6727476620624,1,0,15,27,15
8,0,657.0,0,1,9,38,4
20,0,544.0627999742195,8,17,11,30,4
8,0,579.2909651900509,2,0,9,37,8
7,0,553.8181013909514,2,5,1,13,1
8,0,537.7381545736778,3,1,9,40,9
8,0,617.9303765498353,1,3,11,38,3
10,0,291.9343527367545,1,2,12,48,13
11,0,209.90391463692026,0,3,3,11,4
12,0,188.55663932932163,1,0,15,60,7
19,0,165.4920380179207,5,6,12,39,12
7,0,706.0879623428722,1,0,9,37,8
9,0,538.0,3,0,9,41,10
8,0,628.4712317318196,2,1,3,15,0
7,0,550.4477442769218,2,5,1,14,0
8,0,590.658657926684,0,0,5,12,0
12,0,334.8843059199862,1,3,10,29,3
6,0,603.4571954212248,2,0,7,16,0
8,0,489.0,2,1,4,16,1
8,0,463.04470082090654,0,0,4,23,2
8,0,600.8711647601747,3,2,11,39,7
12,0,501.4341100144417,1,2,9,31,7
7,0,480.8725990323829,0,0,14,33,5
13,0,363.8878364137771,0,2,9,41,8
4,0,714.5489331130788,1,3,9,38,12
7,0,536.75214512222,2,2,10,39,9
12,0,228.34940531707076,2,5,1,10,1
8,0,539.0,3,1,15,48,4
3,0,554.2116722443391,2,1,1,7,0
8,0,475.11504141577296,1,3,3,15,0
7,0,524.5098335862891,6,5,1,8,1
8,0,701.4472205572839,2,0,9,34,7
14,0,707.3369194335826,2,1,9,28,5
7,0,549.4421902387263,6,3,1,9,0
8,0,480.9465457411399,4,5,3,21,2
7,0,680.3254710838372,2,3,9,31,1
13,0,136.25909945834667,2,0,14,44,16
8,0,535.9497959807727,2,1,15,37,9
9,0,536.0446441553939,3,0,3,13,2
8,0,736.3353912723558,3,4,10,42,12
8,0,541.707409442973,2,5,16,55,23
8,0,539.4747117122017,3,2,1,13,0
7,0,561.7077434835553,3,0,1,15,2
12,0,402.3056172090958,7,5,10,33,5
8,0,480.77519937156535,1,3,3,15,1
8,0,489.0,2,1,3,16,1
7,0,721.9599548378354,2,3,9,32,10
8,0,551.5125804943348,2,5,2,10,2
7,0,556.4696280007017,4,4,11,38,9
20,0,157.7849419032237,2,3,12,35,5
12,0,204.8779852917898,3,6,1,8,0
7,0,627.9885931488956,2,0,9,38,7
8,0,551.6178392780681,2,3,15,52,22
8,0,429.6516860841688,6,11,10,37,11
14,0,495.39770149256196,1,0,9,34,1
8,0,540.2805843054181,1,1,15,55,17
8,0,709.6401951151383,1,1,9,45,10
8,0,593.7208505811201,0,0,9,34,12
8,0,586.4014133925704,3,0,9,21,9
7,0,534.5662532908518,2,2,1,14,0
8,0,540.0,1,0,15,62,8
9,0,537.1124305472235,3,0,9,41,10
9,0,480.201851411553,3,5,14,49,5
11,0,232.68719173199332,4,2,15,41,11
7,0,550.9741185498211,1,0,1,13,2
8,0,545.3860915136746,1,3,9,48,4
0,1,171.21106110793207,3,1,11,44,9
7,0,543.8438720421677,5,3,1,6,0
12,0,380.85775159826125,0,0,1,7,0
7,0,566.9318906607102,1,4,1,8,0
7,0,542.5998880857497,2,1,9,47,5
7,0,1173.1276819811033,1,0,9,36,3
14,0,401.56347735691764,3,4,11,35,6
12,0,298.12244830437646,0,0,1,8,0
8,0,594.1685369859991,0,0,10,46,11
8,0,532.7539081600981,2,3,12,40,6
8,0,553.2923509840944,6,6,1,7,0
5,0,609.0793598635978,0,0,1,6,1
9,0,552.1897559296445,2,0,8,25,12
7,0,481.0,0,0,14,40,10
7,0,565.931535673559,2,0,1,12,0
7,0,614.0,1,0,8,38,5
8,0,116.80937363003453,1,0,8,24,11
7,0,538.5894329201484,1,0,2,12,1
8,0,587.3597899449043,1,2,9,39,4
11,0,297.4677377636396,1,0,9,43,7
8,0,593.820126134009,1,0,8,33,1
13,0,363.7483271981214,0,2,9,42,8
10,0,419.3160985897712,3,2,9,35,5
7,0,556.4452475418162,2,1,1,6,0
11,0,329.9035498477626,7,11,11,37,4
1,1,635.8598680609512,1,0,8,31,1
12,0,238.12943766067565,4,2,11,40,5
8,0,739.1240147695172,3,2,9,39,3
10,0,314.27054410023544,0,0,14,52,16
7,0,661.2028454041359,2,3,9,48,3
7,0,544.6693499741108,2,3,1,13,0
10,0,584.3318938879326,4,3,8,23,4
8,0,549.69058597773,1,2,9,31,8
9,0,538.3192345095855,2,0,11,24,3
8,0,655.3975078266116,2,0,10,44,11
1,0,171.05992139905868,3,0,10,44,9
8,0,598.1208433996264,2,3,1,11,1
8,0,540.9319504247494,1,0,15,61,20
7,0,545.081375198904,2,2,0,13,0
8,0,733.941112813784,2,4,11,37,10
7,0,480.80341755239635,0,0,14,42,9
16,0,251.980274736854,4,5,10,40,2
11,0,330.9693058172861,0,1,9,40,4
7,0,624.3818697175593,3,3,10,39,9
7,0,546.6468415756294,6,7,1,8,1
9,0,421.7450137441474,1,0,9,35,2
5,0,484.53878434089637,0,0,10,42,12
7,0,476.65856307609334,2,0,15,30,19
7,0,553.1062099118742,3,2,1,7,0
11,0,388.94619645226663,3,2,9,37,5
8,0,588.7064795643091,2,2,9,39,3
3,1,473.4656034604256,1,0,8,28,6
9,0,538.7375441676336,3,3,2,15,2
8,0,479.11206976534004,0,0,3,14,3
6,0,566.3154098538402,1,0,0,17,0
8,0,473.8013848749299,1,0,3,19,0
7,0,538.0,3,1,1,9,0
3,1,195.8646139908332,5,12,10,44,1
6,0,25.664971624488164,1,0,1,8,1
8,0,559.5267335222328,6,6,9,35,5
9,0,535.0371112370772,5,4,1,8,1
7,0,534.696876270433,2,2,1,14,0
7,0,553.3666571416211,3,4,16,44,7
5,0,480.2288626296771,0,0,14,41,12
11,0,297.1696003512131,2,2,1,8,2
8,0,600.0,1,3,11,32,1
8,0,534.5491704549604,6,2,15,47,4
8,0,595.2228502995996,0,0,12,53,13
8,0,478.70753319752157,2,4,3,20,2
7,0,547.2626750370442,0,0,12,49,7
8,0,600.0,1,3,10,17,17
12,0,277.3789006140628,2,0,11,36,9
2,0,225.6900332944456,1,0,0,2,0
7,0,561.1216768884631,4,1,13,39,4
14,1,744.1889869434495,12,18,10,46,7
8,0,523.959205578876,3,3,14,56,18
7,0,660.4221968953044,1,0,8,53,9
13,0,241.423380513522,2,4,9,33,4
8,0,661.4633946145955,0,0,1,8,0
8,0,488.0,0,2,3,19,4
7,0,668.0895678838905,0,0,9,41,3
8,0,542.3259842496338,1,4,16,58,25
9,0,399.11825919507476,1,0,11,42,6
8,0,590.9488456629003,0,0,9,39,5
4,0,170.67370557981477,3,1,12,44,9
14,0,495.72832864630396,1,0,9,33,3
7,0,550.8532453437579,1,4,11,44,8
8,0,476.62802570810055,1,5,3,15,0
8,0,533.2074685642982,3,3,14,51,14
8,0,539.0,2,0,15,54,17
7,0,546.0,2,1,1,9,1
8,0,592.823984854211,1,0,9,37,1
8,0,701.665519447335,4,3,8,25,15
11,0,329.9170636047769,7,11,11,37,4
9,0,536.8377719486979,3,0,3,12,2
7,0,545.3505091051593,2,3,9,46,3
7,0,620.3043669346465,1,2,9,40,1
13,0,341.66729284718025,3,5,7,46,8
7,0,609.6781286039582,3,0,10,42,11
8,0,550.0,2,4,1,8,2
7,0,709.1109173926103,0,0,10,42,10
12,0,133.31232679027917,1,0,12,39,13
8,0,607.0095605052862,1,0,10,34,3
8,0,476.0009004046492,0,0,3,23,1
13,0,327.4932428367193,2,1,11,41,12
8,0,488.91655495681346,1,0,3,16,1
8,0,543.7397612801084,0,0,13,38,13
3,1,708.377016384195,4,7,12,37,13
7,0,484.0440886480256,1,2,15,53,10
7,0,660.1264301344786,0,0,9,41,4
8,0,550.4445500934811,1,5,1,13,0
5,0,569.1033708619432,1,1,0,16,0
7,0,533.0043395758045,2,0,1,14,0
6,1,578.5420799230659,1,0,14,18,22
12,0,198.50502722500326,3,2,3,9,2
7,0,476.78349519514603,0,0,14,30,1
9,0,480.9552617503278,2,4,14,49,4
7,0,562.0,3,1,12,39,5
8,0,535.0180154034931,6,5,9,40,15
8,0,548.0,6,6,1,7,0
8,0,600.0,1,0,11,21,3
7,0,536.2610036660225,2,0,10,20,1
7,0,527.2445045772741,2,2,1,14,0
8,0,549.574129443505,2,2,15,51,9
7,0,538.0,2,4,1,12,0
7,0,535.6582210482829,1,0,4,13,3
7,0,550.4409030076001,2,5,1,9,0
2,0,192.86323089555992,3,14,10,43,1
7,0,611.060454678619,2,2,9,41,9
7,0,529.0202023838349,1,0,1,4,0
7,0,545.0,2,0,1,9,0
8,0,731.8513930593891,2,2,10,36,5
8,0,478.88815990352555,2,4,3,20,1
8,0,597.3525744098127,0,0,14,61,17
8,0,475.4251798866394,3,1,3,16,3
7,0,560.4405702492446,2,0,1,9,0
8,0,432.16483968251487,7,7,11,40,8
8,0,534.9799580889886,5,3,1,8,1
7,0,535.9837635351754,1,3,1,10,3
12,0,452.7321876717462,2,2,10,36,1
8,0,539.0,2,1,15,52,4
9,0,552.8851886463464,6,6,1,7,0
8,0,656.0,2,0,11,48,7
9,0,534.0,0,0,3,11,2
12,0,221.22385559556452,3,6,1,11,0
8,0,537.2850337303228,2,3,15,61,17
7,0,536.0,2,2,1,10,3
8,0,73.01032233208403,0,0,4,21,2
6,1,288.9631925559636,10,9,11,23,9
7,0,478.1758339665085,1,0,14,29,12
9,0,535.9643776401279,1,3,1,10,0
8,0,700.9464596305371,2,0,9,34,12
12,0,193.35244982193834,1,4,2,8,1
7,0,559.5163393926249,1,0,1,8,1
4,0,63.91423314103294,1,0,0,2,0
8,0,541.5608909536816,3,2,9,33,4
7,0,601.1915509994424,3,0,9,40,2
8,0,480.3691621980956,5,9,3,18,2
12,0,359.6895961618188,3,1,11,45,7
8,0,594.7714641085643,2,3,1,13,0
4,1,529.901438448668,5,15,13,40,8
8,0,548.0,6,6,1,7,0
8,0,715.3743378277811,5,5,8,27,4
7,0,543.4550001555244,0,0,7,13,2
7,0,600.0,2,1,10,38,8
12,0,739.5456564934258,7,8,11,43,9
8,0,659.5469704279895,0,0,3,12,0
7,0,544.517215868808,2,2,1,13,0
7,1,928.19461650368,1,0,1,4,1
12,0,267.1706914313474,0,0,1,10,0
12,0,330.07433043188496,7,5,11,38,1
9,0,536.2611245489538,1,5,0,11,0
7,0,536.2323078696096,3,4,9,35,9
9,0,536.3796585015372,1,0,9,42,6
8,0,539.0,3,0,15,48,4
8,0,531.7788228018018,2,0,1,4,0
7,0,621.0,2,0,9,32,11
8,0,738.6986499628032,0,0,6,19,5
8,0,529.876759710319,6,7,15,48,6
8,0,594.5364312656332,1,3,1,9,0
7,0,564.4187748818683,3,0,1,11,0
7,0,561.8556309195146,2,0,1,9,0
8,0,548.3250369304761,2,1,1,14,0
8,0,489.715882029344,2,2,4,16,1
7,0,550.0181714676313,2,4,10,36,4
8,0,590.0,0,0,9,38,5
8,0,539.0828934415207,0,0,1,12,0
8,0,608.8113656336243,1,2,10,30,2
1,0,293.9753748248428,1,0,0,2,0
4,0,50.20664108259101,1,0,0,3,0
8,0,594.0,1,3,1,12,0
8,0,542.2572808076087,1,0,11,32,2
8,0,537.4211306172176,2,3,15,62,16
11,0,334.681692314072,0,0,8,25,3
7,0,681.1665059392705,2,5,9,29,0
8,0,529.1560804037579,1,3,14,56,6
6,0,567.102320675022,3,8,15,59,18
7,0,550.0,1,1,1,7,1
8,0,554.0,1,4,16,59,19
8,0,539.0,3,2,15,54,16
13,0,161.1882168638175,2,0,15,42,3
7,0,563.3150417661863,3,3,9,40,1
8,0,489.0,2,1,4,16,1
19,0,544.9768990302854,8,16,11,29,4
8,0,597.4286150058311,0,0,10,32,10
8,0,494.0,0,0,3,17,4
8,0,494.37553790912534,2,0,3,19,2
7,0,477.93166817560916,0,0,14,29,7
8,0,565.9228670578444,1,0,10,29,11
10,1,960.2673729078151,7,19,1,10,1
8,0,472.50081108311,1,2,3,22,1
9,0,472.43568079631416,7,6,3,16,0
11,0,329.5612790763622,4,9,10,36,8
8,0,593.642554871101,2,2,1,12,0
8,0,592.7915078384818,0,0,9,37,7
8,0,534.1189338727451,4,3,14,51,14
9,0,537.1567739318482,5,3,9,36,2
7,0,551.4368907077464,0,0,10,45,3
8,0,560.7817643981501,0,0,11,22,20
7,0,526.8367418527645,5,10,1,9,1
8,0,474.0,0,0,3,21,1
7,0,538.9699895340575,2,0,1,10,0
9,0,385.1042188599709,5,5,1,11,3
11,0,302.7194258355707,2,0,1,7,0
14,0,374.3110018802156,3,1,9,34,4
7,0,475.2380733219851,0,0,4,36,2
8,0,474.511759672579,2,0,3,20,1
7,0,534.0,1,4,1,16,0
7,0,612.1185009230932,2,2,2,16,2
7,0,537.0,3,2,1,5,0
8,0,540.8713248066325,1,0,15,62,8
8,0,538.7511599313981,3,0,15,47,5
8,0,539.0,3,2,15,49,4
7,0,546.2216214854141,0,0,11,48,7
8,0,719.3609772143197,4,5,8,28,8
8,0,532.6544452955936,1,4,14,57,16
7,0,609.6249117776558,0,0,11,46,11
7,0,537.2404640154969,4,3,1,5,0
10,0,415.6047983646157,0,0,9,33,2
8,0,734.0,2,3,10,37,10
9,0,537.5242703019475,1,5,1,11,1
8,0,706.3109924760618,2,4,10,27,5
12,0,403.29334593649,7,6,10,36,8
7,0,548.3971819490919,6,5,1,7,0
7,0,529.6867062919667,2,0,1,5,0
8,0,594.772094202387,3,0,9,20,8
10,0,541.9110812256553,3,5,11,29,10
8,0,549.4918627787288,1,2,9,31,8
8,0,560.0,5,4,14,38,2
7,0,537.0,4,3,1,5,0
7,0,543.5880336868715,2,0,1,14,1
11,0,274.5552795106942,2,2,16,53,16
8,0,539.3140122282581,2,0,1,11,0
7,0,532.1667064565119,0,0,1,8,0
9,0,535.9471525844235,1,3,1,10,0
7,0,554.0,6,8,0,6,0
9,0,536.1536785432772,2,5,1,14,1
8,0,489.0,2,0,1,10,0
10,0,331.7962392674773,0,0,5,14,2
9,0,535.0514369474921,1,1,9,22,0
5,1,870.7070220582661,1,0,9,29,8
9,0,477.5992019449181,0,0,10,35,0
12,0,162.74441122536643,5,5,13,16,6
7,0,527.9544163822304,1,1,0,11,0
7,0,679.91051406759,1,4,11,37,3
8,0,657.0,5,4,11,28,5
3,0,296.25839039808307,1,0,0,3,0
8,0,534.4047614538421,5,2,15,47,4
7,0,550.0,0,0,1,12,1
9,0,535.3625108472922,4,4,1,9,1
10,0,410.980874984334,2,0,9,37,1
7,0,547.914315228977,2,1,14,51,7
7,0,550.7505667224837,0,0,10,46,5
8,0,538.8300337371833,2,0,15,36,2
8,0,551.2112775790258,1,0,7,42,4
7,0,544.3480693044052,2,1,0,13,0
8,0,746.2087848430538,2,0,9,41,6
8,0,489.0,2,1,4,16,1
8,0,494.107225595517,0,0,3,18,4
7,0,563.7293611190406,2,0,12,43,1
10,0,386.73933384565134,4,5,2,12,4
9,0,552.8530570997704,1,3,8,40,5
7,0,630.7699887008329,1,0,1,16,0
7,0,607.9098233136501,3,1,9,27,5
13,0,139.06626818064134,3,0,15,43,10
9,0,535.8854264378128,1,5,0,11,0
9,0,536.5250562648606,1,1,1,16,1
2,1,429.9028043552792,10,13,8,32,3
11,0,101.844388669621,1,2,11,36,11
8,0,547.5132097544005,1,2,9,32,9
7,0,524.8600980833603,5,6,1,8,3
8,0,541.2460499107575,2,4,15,63,6
6,0,603.3990060894151,3,0,6,15,0
12,0,278.9316417189097,1,1,11,35,8
5,0,1035.1949221673642,1,0,9,26,1
6,0,478.1217966417505,0,0,13,50,15
8,0,534.0931992631542,2,3,1,9,0
7,0,660.7088365243693,2,2,9,46,7
8,0,594.0552934771179,0,0,9,19,6
8,0,593.0,0,0,9,39,5
7,0,508.5403561868861,0,0,9,39,7
4,1,219.58515491780622,3,11,11,40,12
9,0,541.9887409269267,3,0,3,16,2
8,0,657.078989441725,2,0,9,46,12
9,0,538.8838663348283,5,6,9,30,2
8,0,476.90134767430186,0,0,10,37,0
6,0,478.22372754511207,0,0,13,49,15
1,1,1055.3204994081545,1,0,5,26,3
5,0,473.9570477038351,0,0,5,30,5
8,0,540.8321100089798,2,0,16,59,6
10,0,417.2363469109952,6,5,9,37,8
9,0,536.0889756521469,5,3,1,6,0
12,0,392.7141545084837,4,5,11,53,6
7,0,556.0895641045172,5,3,1,7,0
8,0,481.8451638938756,5,5,3,17,3
7,0,568.7220783878793,2,1,1,13,0
7,0,562.8621463413571,3,2,11,40,3
8,0,541.6078272156303,1,1,16,59,8
9,0,465.4043155490334,3,1,3,21,0
11,0,337.693134896225,0,0,1,9,0
7,0,672.976481015449,2,4,11,33,6
9,0,465.6929135298086,0,0,3,15,2
8,0,592.8622664206358,1,0,9,37,1
10,1,960.358282577912,7,19,1,10,1
7,0,611.0398372824907,2,1,9,40,9
7,0,610.0792986774363,3,0,10,24,4
7,0,534.5740684557668,3,2,3,13,2
8,0,549.0,7,4,9,26,0
8,0,602.0,2,0,11,35,8
7,0,543.2656574417131,1,4,1,13,0
9,0,537.9929236989592,2,1,1,7,0
8,0,703.7719526882465,3,1,9,37,6
8,0,539.0,3,2,15,54,18
8,0,607.0,2,0,11,33,3
11,0,185.64073348520472,0,0,15,45,1
9,0,379.064752488511,5,6,8,21,4
7,0,612.4840983371084,2,3,1,13,2
1,1,636.9024484720686,1,0,8,30,1
8,0,586.5112460325527,1,4,9,40,1
10,0,292.91961010287935,2,4,14,47,15
7,0,533.6225486988142,2,0,1,14,0
7,0,569.9445392475147,2,0,13,34,15
7,0,556.5585933271436,2,3,1,8,1
12,0,192.6542256972108,2,2,6,8,1
7,0,549.6843944856835,2,3,1,11,0
7,0,550.2328134957313,0,0,1,12,0
8,0,475.99228751580574,1,2,3,16,0
7,0,602.2024370463457,4,1,12,39,5
6,0,232.01425834228837,2,3,13,41,13
7,0,550.5672545343193,1,5,12,44,8
8,0,559.9529126646374,5,5,9,35,2
7,0,673.5009928444962,1,2,11,44,4
7,0,476.3044163389696,0,0,2,29,2
8,0,531.7290693781996,1,0,15,61,4
7,0,542.9996144313703,2,1,9,47,6
11,0,402.4273554142003,5,5,10,37,9
8,0,544.5504868150181,6,3,1,6,0
8,0,594.2594162428242,1,1,9,40,12
8,0,701.2288345140729,1,0,9,36,11
9,0,538.0266147048567,2,0,1,7,1
8,0,489.0,2,1,3,16,1
7,0,672.8554975902528,1,0,11,42,5
7,0,611.4995883979893,5,3,9,22,3
12,0,160.8349772251366,4,9,6,34,1
7,1,604.1636455866297,7,20,14,54,3
8,0,658.8864649253745,2,4,9,34,5
13,0,362.6879311597446,1,3,10,43,6
7,0,535.2100145210956,1,0,1,9,1
8,0,534.119453642686,1,4,11,40,5
7,0,556.0264770194849,0,0,1,13,0
8,0,537.4558359666881,3,1,1,9,0
7,0,554.2143808094145,3,2,14,51,3
7,0,557.0,3,3,1,9,0
7,0,599.9658348114808,3,4,1,10,1
12,0,491.76306860432857,2,5,9,30,7
8,0,596.9071381374721,2,3,9,42,4
12,0,186.1276655164458,3,2,15,49,14
7,0,562.0,3,0,12,40,4
7,0,565.223720112907,3,1,1,13,0
7,0,536.7596589564548,3,3,10,38,9
7,0,606.0331885618162,7,17,14,52,2
8,0,594.1316950888543,1,3,1,10,1
8,0,658.4324415497097,0,0,4,12,3
8,0,541.3071997232381,2,2,1,18,1
10,0,327.8437502281817,6,2,10,41,0
7,0,605.6506246918981,3,2,9,29,5
7,0,663.8934924523898,1,2,8,49,5
13,0,134.51957057256627,2,1,15,45,13
7,0,566.0,1,3,14,49,5
14,0,365.43465753399903,1,3,9,39,9
8,0,693.7125602647079,2,3,9,27,2
7,0,612.1743772364845,2,0,10,34,9
7,0,557.0407817238475,1,0,9,25,12
8,0,576.0252987952709,1,0,2,15,1
8,0,656.2455780674754,2,0,11,50,6
9,0,537.0350372393323,3,1,1,8,1
8,0,495.44779495715096,2,2,3,25,3
8,0,598.0,2,4,1,11,1
8,0,592.8196781648782,0,0,10,39,15
8,0,477.41860643037654,0,0,3,20,0
11,0,755.1582118209782,1,0,1,9,1
14,0,358.80422784643565,1,1,10,34,1
8,0,592.8764020077165,1,1,8,19,5
7,0,600.3860808574135,2,0,9,41,2
9,0,536.0300033340585,1,1,9,25,9
12,0,245.77777897345777,2,0,1,13,0
7,0,543.1959904590689,3,3,1,7,0
7,0,539.0944035094585,1,0,1,12,0
7,0,553.6593052296671,1,0,1,10,0
7,0,602.5175067498461,1,0,9,39,3
7,0,487.4476335282503,2,3,15,52,9
8,0,545.7182620650327,3,5,12,42,17
5,0,466.1099364547562,2,1,9,40,13
9,0,535.8113609606523,1,4,1,14,2
5,0,653.898521510505,1,1,10,31,2
9,0,550.9680549892997,2,0,5,23,6
9,0,469.9463385779908,2,0,3,13,1
8,0,551.9340289077549,2,1,9,41,6
9,0,537.0,3,4,1,9,1
8,0,699.2459278853555,2,0,9,35,5
1,1,822.6680762539374,1,2,11,37,3
8,0,560.3042198560736,2,3,17,66,14
13,0,343.2837184122474,4,4,7,42,6
9,0,538.2338045824007,3,4,1,8,0
11,0,392.7510101843812,1,0,9,33,3
7,0,559.7090639085725,2,0,1,12,0
7,0,534.2846372341115,2,1,1,13,0
11,0,110.25189032619102,1,2,12,39,12
7,0,622.3688598424187,2,0,9,43,14
7,0,677.6841759918144,1,3,11,40,3
8,0,591.1926665133687,3,4,7,19,3
8,0,600.0,4,3,12,24,1
7,0,560.0,0,0,10,23,15
8,0,552.4815902526482,3,4,15,43,8
7,0,536.1541086181927,3,4,9,34,9
13,0,134.42609154744687,2,4,15,48,26
8,0,484.90506376562973,1,5,3,26,0
13,0,136.46514524055473,2,1,15,41,20
12,0,261.00596717128315,0,0,2,14,0
7,0,553.5242818940578,1,4,13,36,3
7,0,557.3266975285886,1,0,9,25,11
7,0,620.3044379744783,1,0,9,39,1
11,0,507.06926965943785,1,0,1,8,1
7,0,679.4449135567497,3,6,10,27,1
8,0,550.2353326416929,0,0,9,35,2
7,0,555.2096080542353,1,0,1,10,1
12,0,222.91438240478354,6,2,1,8,2
7,0,566.4356940331857,2,3,1,9,0
9,0,537.2539605707607,6,4,1,7,0
7,0,544.0,1,0,1,14,1
2,1,191.43871630951529,5,15,11,41,14
8,0,598.3245637825546,1,0,14,65,19
7,1,1000.8666611062699,1,0,7,14,0
7,0,528.2932647293146,0,1,1,11,0
8,0,582.4627912298993,2,2,9,40,8
7,0,563.618875010236,2,2,10,38,6
6,1,838.0947180286515,1,3,10,33,9
8,0,590.7876623538548,1,0,9,38,5
9,0,535.3843849948643,1,0,9,30,2
4,0,466.3333639090504,2,2,9,38,12
14,0,492.89580962915363,1,0,9,32,3
8,0,744.8271445524866,3,1,9,38,3
8,0,704.8561657024223,3,1,9,37,8
8,0,487.73575431744797,1,0,3,21,0
9,0,536.3773949161147,3,2,8,26,2
9,0,520.6885402507897,1,0,4,16,4
7,0,610.0381543194164,3,0,10,24,4
8,0,542.2009378082781,0,0,14,37,12
8,0,559.4245769274312,2,1,1,12,1
8,0,580.337996101013,3,1,9,37,9
8,0,657.7798735879431,2,1,10,45,9
8,0,734.9958824923915,3,2,9,38,10
7,0,573.1667416328818,1,3,10,43,4
14,0,388.95565789232865,1,0,9,34,4
7,0,555.4322204533661,4,2,1,8,1
